Titre;Chapitre;Section;Article;Décret;Contenu;Numéro Décret;Date decret;Annee decret
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-16;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Lorsque l'aménagement des vestiaires collectifs, lavabos et douches ne peut, pour des raisons tenant à la disposition des locaux de travail, être réalisé dans les conditions prévues par la présente section ou, pour les travailleurs handicapés, conformément à l'article
R. 4225-7
, l'employeur peut demander à l'inspecteur du travail de le dispenser de certaines de ces obligations.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-17;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"La dispense accordée par l'inspecteur du travail est subordonnée à la prise des mesures nécessaires pour assurer aux travailleurs des conditions d'hygiène correspondant dans toute la mesure du possible aux obligations mentionnées à l'article
R. 4228-16
.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 1 : Installations sanitaires (Articles R4228-1 à R4228-18);Article R4228-18;Modifié par Décret n°2017-1819 du 29 décembre 2017 - art. 3;L'inspecteur du travail prend sa décision après avis du médecin du travail et du                    comité social et économique.;2017-1819;2017-12-29;2017
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 2 : Restauration et repos (Articles R4228-19 à R4228-25);Article R4228-19;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Il est interdit de laisser les travailleurs prendre leur repas dans les locaux affectés au travail.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 2 : Restauration et repos (Articles R4228-19 à R4228-25);Article R4228-20;Modifié par DÉCRET n°2014-754 du 1er juillet 2014 - art. 1;"Aucune boisson alcoolisée autre que le vin, la bière, le cidre et le poiré n'est autorisée sur le lieu de travail.
Lorsque la consommation de boissons alcoolisées, dans les conditions fixées au premier alinéa, est susceptible de porter atteinte à la sécurité et la santé physique et mentale des travailleurs, l'employeur, en application de l'article
L. 4121-1
du code du travail, prévoit dans le règlement intérieur ou, à défaut, par note de service les mesures permettant de protéger la santé et la sécurité des travailleurs et de prévenir tout risque d'accident. Ces mesures, qui peuvent notamment prendre la forme d'une limitation voire d'une interdiction de cette consommation, doivent être proportionnées au but recherché.";2014-754;2014-07-01;2014
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 2 : Restauration et repos (Articles R4228-19 à R4228-25);Article R4228-21;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Il est interdit de laisser entrer ou séjourner dans les lieux de travail des personnes en état d'ivresse.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 2 : Restauration et repos (Articles R4228-19 à R4228-25);Article R4228-22;Modifié par Décret n°2019-1586 du 31 décembre 2019 - art. 2;"Dans les établissements d'au moins cinquante salariés, l'employeur, après avis du comité social et économique, met à leur disposition un local de restauration.
L'effectif salarié et le franchissement du seuil de cinquante salariés sont déterminés selon les modalités prévues à l'article
L. 130-1
du code de la sécurité sociale. Lorsque l'entreprise comporte plusieurs établissements, les effectifs sont décomptés par établissement.
Le local de restauration mentionné au premier alinéa est pourvu de sièges et de tables en nombre suffisant et comporte un robinet d'eau potable, fraîche et chaude, pour dix usagers. Il est doté d'un moyen de conservation ou de réfrigération des aliments et des boissons et d'une installation permettant de réchauffer les plats.";2019-1586;2019-12-31;2019
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 2 : Restauration et repos (Articles R4228-19 à R4228-25);Article R4228-23;Modifié par Décret n°2019-1586 du 31 décembre 2019 - art. 2;"Dans les établissements de moins de cinquante salariés, l'employeur met à leur disposition un emplacement leur permettant de se restaurer dans de bonnes conditions de santé et de sécurité.
L'effectif salarié et le franchissement du seuil de cinquante salariés sont déterminés selon les modalités prévues à l'
article L. 130-1 du code de la sécurité sociale
. Lorsque l'entreprise comporte plusieurs établissements, les effectifs sont décomptés par établissement.
Par dérogation à l'article
R. 4228-19
, l'emplacement mentionné au premier alinéa peut, après déclaration adressée à l'agent de contrôle de l'inspection du travail et au médecin du travail par tout moyen conférant date certaine, être aménagé dans les locaux affectés au travail, dès lors que l'activité de ces locaux ne comporte pas l'emploi ou le stockage de substances ou de mélanges dangereux.
Un arrêté conjoint des ministres chargés du travail et de l'agriculture définit le contenu de la déclaration susmentionnée.";2019-1586;2019-12-31;2019
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 2 : Restauration et repos (Articles R4228-19 à R4228-25);Article R4228-24;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Après chaque repas, l'employeur veille au nettoyage du local de restauration ou de l'emplacement permettant de se restaurer et des équipements qui y sont installés.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 2 : Restauration et repos (Articles R4228-19 à R4228-25);Article R4228-25;Modifié par Décret n°2017-1819 du 29 décembre 2017 - art. 3;"A défaut de local de repos, lorsque la nature des activités l'exige et après avis du                    comité social et économique, le local de restauration ou l'emplacement permettant de se restaurer doit pouvoir être utilisé, en dehors des heures de repas, comme local ou emplacement de repos.
Les sièges mis à la disposition des travailleurs pour cet usage comportent des dossiers.";2017-1819;2017-12-29;2017
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 3 : Hébergement (Articles R4228-26 à R4228-37);Article R4228-26;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Il est interdit d'héberger les travailleurs dans les locaux affectés à un usage industriel ou commercial.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 3 : Hébergement (Articles R4228-26 à R4228-37);Article R4228-27;Modifié par Décret n°2021-872 du 30 juin 2021 - art. 7;"La surface et le volume habitables, au sens de l'
article R. 156-1 du code de la construction et de l'habitation
, des locaux affectés à l'hébergement des travailleurs ne peuvent être inférieurs à 6 mètres carrés et 15 mètres cubes par personne. Les parties de locaux d'une hauteur inférieure à 1,90 mètre ne sont pas comptées comme surface habitable.
Ces locaux sont aérés de façon permanente.
Ils sont équipés de fenêtres ou autres ouvrants de surface transparente donnant directement sur l'extérieur et munis d'un dispositif d'occultation.
Le travailleur doit pouvoir clore le logement et y accéder librement.";2021-872;2021-06-30;2021
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 3 : Hébergement (Articles R4228-26 à R4228-37);Article R4228-28;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les équipements et caractéristiques des locaux affectés à l'hébergement doivent permettre de maintenir la température intérieure à 18 °C au moins et d'éviter les condensations et les températures excessives.
Les installations électriques doivent être conformes aux dispositions réglementaires prises en application de la présente partie.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 3 : Hébergement (Articles R4228-26 à R4228-37);Article R4228-29;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Chaque couple dispose d'une chambre.
Chaque personne ou chaque couple dispose pour son usage exclusif d'une literie et du mobilier nécessaires, qui sont maintenus propres et en bon état.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 3 : Hébergement (Articles R4228-26 à R4228-37);Article R4228-30;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les pièces à usage de dortoir ne sont occupées que par des personnes du même sexe.
Le nombre de personnes par pièce est limité à six.
Les lits sont distants les uns des autres de 80 centimètres au moins.
Il est interdit d'installer des lits superposés.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VIII : Installations sanitaires,  restauration et hébergement (Articles R4228-1 à R4228-37);Section 3 : Hébergement (Articles R4228-26 à R4228-37);Article R4228-31;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les revêtements des sols et des parois des locaux affectés à l'hébergement permettent un entretien efficace et sont refaits chaque fois que la propreté l'exige.;2008-244;2008-03-07;2008
